OrderID,Location,DeliveryType,Channel,OrderDate,OrderTime,OrderUUID,WorkflowUUID,OrderStartTime,OrderAcceptedTime,CourierArrivalTime,CourierStartedTime,CourierArrivalTime,CourierEndedTime,TimeToAccept,TimeToCourierArrivedAtRx,TimeCourierAtRx,TimeToDeliver,TimeCourierAtCx,OrderDuration,Country,CountryCode,City,OrderStatus,DeliveryStatus,IsScheduled,IsCompleted,MenuItemCount,CurrencyCode,GrossAOV,TimeToConfirm,OriginalPrepTime,IsPrepTimeIncreased,IncreasedPrepTime,TotalDeliveryTime,CourierRxWaitTime,TotalRxTime,StackingType,OrderDeviceType,IsSubscription,PrimaryKey
#6A440,Prenzlauer Berg,Delivery,UberEats,2022-12-09,19:53:30,27d516e8-1e71-57e3-9202-b5e36f3802f5,fa422149-282e-4470-9e90-9ac99036a440,19:53:30,19:53:34,20:13:08,20:14:39,20:13:08,20:36:00,00:00:04,00:19:34,00:01:31,00:20:33,00:00:48,00:42:30,Germany,DEU,Berlin,Completed,Completed,False,True,5,EUR,29.2,00:00:04,00:16:12,False,0.0,21.35,00:01:31,00:21:04,Non Batched,iOS,False,#6A440 - Prenzlauer Berg - 2022-12-09
#7788D,Mitte,Delivery,UberEats,2022-12-09,19:56:58,8230d85b-7348-5e88-a18f-2b1585e02a4c,d384dd42-7196-4009-90e2-4cf58367788d,19:56:58,19:57:01,20:30:59,20:35:38,20:30:59,20:45:56,00:00:03,00:33:58,00:04:39,00:08:26,00:01:52,00:48:58,Germany,DEU,Berlin,Completed,Completed,False,True,3,EUR,19.3,00:00:03,00:17:52,False,0.0,10.3,00:04:39,00:38:37,Non Batched,Android,False,#7788D - Mitte - 2022-12-09
#4A5F1,Prenzlauer Berg,Delivery,UberEats,2022-12-09,20:20:12,007bb548-2f91-55e1-8566-d802c47792e0,adfdb61f-7a55-42c3-8b57-218aa5d4a5f1,20:20:12,20:20:14,20:36:16,20:42:41,20:36:16,21:02:37,00:00:02,00:16:02,00:06:25,00:16:28,00:03:28,00:42:25,Germany,DEU,Berlin,Completed,Completed,False,True,3,EUR,27.3,00:00:01,00:13:28,False,0.0,19.93,00:06:25,00:22:27,Non Batched,iOS,False,#4A5F1 - Prenzlauer Berg - 2022-12-09
#39852,Prenzlauer Berg,Delivery,UberEats,2022-12-09,20:35:01,8e37f344-18dd-51f2-80ac-239ea7958e3d,42e68723-2f5d-4594-b54b-24d5e2939852,20:35:01,20:35:03,20:47:21,20:48:19,20:47:21,21:07:32,00:00:02,00:12:18,00:00:58,00:17:03,00:02:10,00:32:31,Germany,DEU,Berlin,Completed,Completed,False,True,3,EUR,16.5,00:00:01,00:14:46,False,0.0,19.22,00:00:58,00:13:16,Non Batched,iOS,False,#39852 - Prenzlauer Berg - 2022-12-09
#D2C44,Prenzlauer Berg,Delivery,UberEats,2022-12-09,21:11:22,a9c252c4-da75-56c7-8b63-5fb11d92144a,dcfe076e-9935-4898-b8f5-5707d5bd2c44,21:11:22,21:11:25,21:28:59,21:31:13,21:28:59,21:38:41,00:00:03,00:17:34,00:02:14,00:05:18,00:02:10,00:27:19,Germany,DEU,Berlin,Completed,Completed,False,True,2,EUR,15.8,00:00:03,00:18:22,False,0.0,7.47,00:02:13,00:19:48,Non Batched,iOS,False,#D2C44 - Prenzlauer Berg - 2022-12-09
#48FA0,Mitte,Delivery,UberEats,2022-12-09,21:33:00,0a6531e8-fce2-5d03-8466-6e86c4de40b9,ecedae58-ad56-4ef4-93ed-4f4d9f448fa0,21:33:00,21:33:02,22:00:59,22:02:32,22:00:59,22:14:37,00:00:02,00:27:57,00:01:33,00:10:47,00:01:18,00:41:37,Germany,DEU,Berlin,Completed,Completed,False,True,2,EUR,10.0,00:00:01,00:12:58,False,0.0,12.08,00:01:33,00:29:30,Non Batched,Android,False,#48FA0 - Mitte - 2022-12-09
#22566,Prenzlauer Berg,Delivery,UberEats,2022-12-09,21:43:10,ec70befb-880b-51f3-9512-2f89fa452dd8,ee5d5560-67ca-40af-b67c-ce51fea22566,21:43:10,21:43:12,21:57:35,22:00:06,21:57:35,22:11:20,00:00:02,00:14:23,00:02:31,00:09:22,00:01:52,00:28:10,Germany,DEU,Berlin,Completed,Completed,False,True,3,EUR,20.8,00:00:01,00:14:40,False,0.0,11.23,00:02:31,00:16:53,Non Batched,Android,False,#22566 - Prenzlauer Berg - 2022-12-09
#61017,Mitte,Delivery,UberEats,2022-12-09,21:56:55,2f407fbd-0fa6-5e7f-80be-28713f82f01b,f150ed80-5914-474c-b2ff-2e8d05161017,21:56:55,21:56:58,22:08:21,22:14:37,22:08:21,22:25:09,00:00:03,00:11:23,00:06:16,00:06:52,00:03:40,00:28:13,Germany,DEU,Berlin,Completed,Completed,False,True,2,EUR,15.8,00:00:03,00:13:13,False,0.0,10.53,00:06:16,00:17:39,Non Batched,iOS,False,#61017 - Mitte - 2022-12-09
#95CC0,Mitte,Delivery,UberEats,2022-12-10,12:04:15,f745e0e3-a3fa-5dd6-be86-0f5b5ae2341e,c895c228-7e8f-4abe-a220-391b41a95cc0,12:04:15,12:04:17,12:31:15,12:33:25,12:31:15,12:47:56,00:00:02,00:26:58,00:02:10,00:12:58,00:01:33,00:43:40,Germany,DEU,Berlin,Completed,Completed,False,True,9,EUR,54.7,00:00:01,00:21:28,False,0.0,14.52,00:02:10,00:29:07,Non Batched,iOS,False,#95CC0 - Mitte - 2022-12-10
#C57AF,Prenzlauer Berg,Delivery,UberEats,2022-12-10,12:20:31,f6b1a809-b006-57fd-b1c5-0e4536f85157,6a4cb1cf-45dd-4524-9a1c-4e35c5ec57af,12:20:31,12:20:32,12:35:09,12:37:03,12:35:09,12:50:48,00:00:01,00:14:37,00:01:54,00:11:23,00:02:22,00:30:16,Germany,DEU,Berlin,Completed,Completed,False,True,6,EUR,57.2,00:00:01,00:14:13,False,0.0,13.75,00:01:54,00:16:31,Non Batched,iOS,False,#C57AF - Prenzlauer Berg - 2022-12-10
#97ADC,Prenzlauer Berg,Delivery,UberEats,2022-12-10,12:53:52,6beaa06f-6833-5800-97e3-a1587297ec1a,3c3d10a4-469b-429b-989f-99e416997adc,12:53:52,12:53:54,13:10:44,13:12:59,13:10:44,13:38:06,00:00:02,00:16:50,00:02:15,00:23:05,00:02:02,00:44:13,Germany,DEU,Berlin,Completed,Completed,False,True,2,EUR,15.4,00:00:01,00:10:31,False,0.0,25.12,00:02:15,00:19:04,Non Batched,Web,False,#97ADC - Prenzlauer Berg - 2022-12-10
#4A55E,Mitte,Delivery,UberEats,2022-12-10,13:23:08,822ef931-3699-5483-8b28-1d2cbaff44fc,73fd2e4c-b61d-4f4a-95d4-b5a90b24a55e,13:23:08,13:23:10,13:45:30,13:46:14,13:45:30,14:07:14,00:00:02,00:22:20,00:00:44,00:17:36,00:03:24,00:44:06,Germany,DEU,Berlin,Completed,Completed,False,True,3,EUR,16.5,00:00:01,00:25:00,False,0.0,21.0,00:00:43,00:23:04,Non Batched,iOS,False,#4A55E - Mitte - 2022-12-10
#62ECC,Mitte,Delivery,UberEats,2022-12-10,14:15:46,5135a287-9c70-55c1-8ece-44057704f70e,34138ff3-810e-446a-882b-576faa362ecc,14:15:46,14:15:48,14:35:17,14:38:26,14:35:17,14:50:26,00:00:02,00:19:29,00:03:09,00:11:27,00:00:33,00:34:40,Germany,DEU,Berlin,Completed,Completed,False,True,4,EUR,27.9,00:00:01,00:19:43,False,0.0,12.0,00:03:09,00:22:37,Non Batched,iOS,False,#62ECC - Mitte - 2022-12-10
#F5B9F,Mitte,Delivery,UberEats,2022-12-10,14:31:11,6e6958c1-a3c1-5aed-b240-dc64710046a7,28538a7a-3416-46df-96d2-a65f196f5b9f,14:31:11,14:31:15,14:53:52,14:57:25,14:53:52,15:07:03,00:00:04,00:22:37,00:03:33,00:06:59,00:02:39,00:35:52,Germany,DEU,Berlin,Completed,Completed,False,True,8,EUR,49.5,00:00:04,00:20:04,False,0.0,9.63,00:03:33,00:26:10,Non Batched,iOS,False,#F5B9F - Mitte - 2022-12-10
#48A81,Prenzlauer Berg,Delivery,UberEats,2022-12-10,14:46:24,6f235af6-d856-5aa0-867b-50ad164034ef,a76cdc0a-d782-48d2-9d0d-329a59c48a81,14:46:24,14:46:25,14:58:53,14:59:49,14:58:53,15:12:34,00:00:01,00:12:28,00:00:56,00:10:53,00:01:52,00:26:10,Germany,DEU,Berlin,Completed,Completed,False,True,2,EUR,12.0,00:00:01,00:10:34,False,0.0,12.75,00:00:55,00:13:24,Non Batched,Android,False,#48A81 - Prenzlauer Berg - 2022-12-10
#F45FA,Mitte,Delivery,UberEats,2022-12-10,15:00:17,a37bd5ff-8275-5da6-841a-a9ffefc35ce1,5d82e0c3-24d0-47e6-b8f3-d97e5b0f45fa,15:00:17,15:00:21,15:18:08,15:22:30,15:18:08,15:38:02,00:00:04,00:17:47,00:04:22,00:11:14,00:04:18,00:37:45,Germany,DEU,Berlin,Completed,Completed,False,True,4,EUR,29.6,00:00:04,00:19:58,False,0.0,15.53,00:04:22,00:22:09,Non Batched,iOS,False,#F45FA - Mitte - 2022-12-10
#553DC,Mitte,Delivery,UberEats,2022-12-10,15:29:02,0e33d507-75fe-5400-b8c0-fb27af66d5d4,527deb61-12ad-4cc7-9b99-32d2e23553dc,15:29:02,15:29:04,15:47:02,15:52:03,15:47:02,16:10:35,00:00:02,00:17:58,00:05:01,00:11:55,00:06:37,00:41:33,Germany,DEU,Berlin,Completed,Completed,False,True,3,EUR,19.7,00:00:01,00:17:55,False,0.0,18.53,00:05:01,00:22:58,Non Batched,Android,False,#553DC - Mitte - 2022-12-10
#39377,Mitte,Delivery,UberEats,2022-12-10,15:42:21,83119498-ad23-53d3-8a08-fef7e5c103da,97846417-bcda-46ef-83ff-64a3fdb39377,15:42:21,15:42:23,16:02:13,16:03:32,16:02:13,16:15:37,00:00:02,00:19:50,00:01:19,00:10:17,00:01:48,00:33:16,Germany,DEU,Berlin,Completed,Completed,False,True,3,EUR,15.1,00:00:01,00:18:48,False,0.0,12.08,00:01:19,00:21:09,Non Batched,Android,False,#39377 - Mitte - 2022-12-10
#0E2C9,Mitte,Delivery,UberEats,2022-12-10,15:57:56,cb250869-4f5a-56a8-8608-21d25701287a,50a3718f-9327-4712-9dd6-ccfcd7d0e2c9,15:57:56,15:58:00,16:22:30,16:25:12,16:22:30,16:52:21,00:00:04,00:24:30,00:02:42,00:15:26,00:11:43,00:54:25,Germany,DEU,Berlin,Completed,Completed,False,True,2,EUR,20.0,00:00:04,00:16:27,False,0.0,27.15,00:02:42,00:27:12,Non Batched,iOS,False,#0E2C9 - Mitte - 2022-12-10
#3C7D2,Prenzlauer Berg,Delivery,UberEats,2022-12-10,16:19:43,b8bbfdf1-b145-5e65-a60a-52d45e2522e7,b481e1d8-5d33-4622-a6d6-ab6edfe3c7d2,16:19:43,16:19:45,16:31:06,16:35:23,16:31:06,16:41:31,00:00:02,00:11:21,00:04:17,00:04:35,00:01:33,00:21:48,Germany,DEU,Berlin,Completed,Completed,False,True,2,EUR,21.8,00:00:01,00:11:31,False,0.0,6.13,00:04:16,00:15:37,Non Batched,iOS,False,#3C7D2 - Prenzlauer Berg - 2022-12-10
#6D474,Mitte,Delivery,UberEats,2022-12-10,16:55:08,eb7bd69e-8a3a-59c7-9943-a65a16ff314a,45587ba6-22da-40f4-9ea6-83dcde56d474,16:55:08,16:55:09,17:16:11,17:23:26,17:16:11,17:35:39,00:00:01,00:21:02,00:07:15,00:08:27,00:03:46,00:40:31,Germany,DEU,Berlin,Completed,Completed,False,True,2,EUR,15.4,00:00:01,00:18:22,False,0.0,12.22,00:07:15,00:28:16,Non Batched,iOS,False,#6D474 - Mitte - 2022-12-10
#A6681,Prenzlauer Berg,Pickup,UberEats,2022-12-10,17:07:29,65a8d24a-dee5-505e-874e-3e96733cf7fe,7a026dff-ab03-466f-a4b2-99fa610a6681,17:07:29,17:07:30,00:00:00,00:00:00,00:00:00,00:00:00,00:00:01,00:00:00,00:00:00,00:00:00,00:00:00,,Germany,DEU,Berlin,Completed,,False,True,4,EUR,25.4,00:00:01,00:13:33,False,0.0,,,,,iOS,False,#A6681 - Prenzlauer Berg - 2022-12-10
#AA708,Mitte,Delivery,UberEats,2022-12-10,17:35:00,faba7698-938f-5cec-b719-4f5fbf77a75b,884d6a18-8549-4c73-b2fc-6be014daa708,17:35:00,17:35:02,18:00:17,18:02:08,18:00:17,18:13:31,00:00:02,00:25:15,00:01:51,00:08:58,00:02:25,00:38:31,Germany,DEU,Berlin,Completed,Completed,False,True,3,EUR,16.5,00:00:01,00:19:58,False,0.0,11.38,00:01:51,00:27:06,Non Batched,iOS,False,#AA708 - Mitte - 2022-12-10
#4C917,Prenzlauer Berg,Delivery,UberEats,2022-12-10,17:48:04,b5c87cf7-d129-5c2f-926c-040f0af5a8de,61827838-6103-4432-8c9b-ce2aed54c917,17:48:04,17:48:06,18:09:54,18:11:43,18:09:54,18:27:25,00:00:02,00:21:48,00:01:49,00:14:36,00:01:06,00:39:21,Germany,DEU,Berlin,Completed,Completed,False,True,5,EUR,39.1,00:00:01,00:23:33,False,0.0,15.7,00:01:49,00:23:37,Non Batched,iOS,False,#4C917 - Prenzlauer Berg - 2022-12-10
#6FECA,Prenzlauer Berg,Delivery,UberEats,2022-12-10,18:29:12,b6b31e65-5eb4-512a-a069-4e5777fb72a7,0604849a-9da6-4f85-b1c7-6348f186feca,18:29:12,18:29:14,18:45:56,18:46:43,18:45:56,19:06:37,00:00:02,00:16:42,00:00:47,00:18:14,00:01:40,00:37:25,Germany,DEU,Berlin,Completed,Completed,False,True,4,EUR,35.4,00:00:01,00:13:39,False,0.0,19.9,00:00:46,00:17:28,Non Batched,Android,False,#6FECA - Prenzlauer Berg - 2022-12-10
#EABFB,Prenzlauer Berg,Delivery,UberEats,2022-12-10,18:38:19,d380323a-8a14-5103-8acd-e308e691313a,64cd2e7c-4b39-4d1d-8a7d-c66836beabfb,18:38:19,18:38:25,18:51:53,18:52:31,18:51:53,19:07:04,00:00:06,00:13:28,00:00:38,00:10:42,00:03:51,00:28:45,Germany,DEU,Berlin,Completed,Completed,False,True,2,EUR,15.2,00:00:06,00:13:49,False,0.0,14.55,00:00:37,00:14:06,Non Batched,iOS,False,#EABFB - Prenzlauer Berg - 2022-12-10
#9D579,Prenzlauer Berg,Delivery,UberEats,2022-12-10,19:05:49,883edaba-9db4-5588-9d0a-bf679cbb9cc7,cbd7182b-1e84-4bf4-a52d-40e8a7f9d579,19:05:49,19:05:51,19:19:47,19:21:24,19:19:47,19:32:42,00:00:02,00:13:56,00:01:37,00:10:56,00:00:22,00:26:52,Germany,DEU,Berlin,Completed,Completed,False,True,2,EUR,24.3,00:00:01,00:11:22,False,0.0,11.3,00:01:37,00:15:33,Non Batched,iOS,False,#9D579 - Prenzlauer Berg - 2022-12-10
#97CB0,Mitte,Delivery,UberEats,2022-12-10,19:31:53,6fb8bbff-662e-54be-b508-23c66f1ce05f,892c4fdd-0c96-45ec-b31d-18ea0c797cb0,19:31:53,19:31:57,19:52:51,20:03:41,19:52:51,20:19:40,00:00:04,00:20:54,00:10:50,00:12:43,00:03:16,00:47:46,Germany,DEU,Berlin,Completed,Completed,False,True,4,EUR,18.6,00:00:04,00:21:09,False,0.0,15.98,00:10:49,00:31:43,Non Batched,iOS,False,#97CB0 - Mitte - 2022-12-10
#A138C,Prenzlauer Berg,Delivery,UberEats,2022-12-10,20:04:50,164f8b7b-aa4b-5d5a-a532-30992baef9bb,e5554cbe-86ed-4083-8875-e3086fda138c,20:04:50,20:04:52,20:25:53,20:26:52,20:25:53,20:41:44,00:00:02,00:21:01,00:00:59,00:13:01,00:01:51,00:36:54,Germany,DEU,Berlin,Completed,Completed,False,True,3,EUR,19.9,00:00:01,00:20:27,False,0.0,14.87,00:00:58,00:22:00,Non Batched,iOS,False,#A138C - Prenzlauer Berg - 2022-12-10
#AC41C,Prenzlauer Berg,Delivery,UberEats,2022-12-10,20:16:05,f3d77fb7-ce90-58f7-a673-1f68996a6884,39e7db17-6658-4567-81ed-0f5533cac41c,20:16:05,20:16:08,20:32:47,20:35:22,20:32:47,20:52:10,00:00:03,00:16:39,00:02:35,00:15:33,00:01:15,00:36:04,Germany,DEU,Berlin,Completed,Completed,False,True,10,EUR,47.5,00:00:03,00:17:43,False,0.0,16.8,00:02:34,00:19:13,Non Batched,iOS,False,#AC41C - Prenzlauer Berg - 2022-12-10
#3660D,Mitte,Delivery,UberEats,2022-12-10,20:39:26,fd4c239a-a5ae-50b8-a321-6bf6dfef2d01,56aa7497-31e5-41a0-933c-713f9863660d,20:39:26,20:39:28,21:05:01,21:12:54,21:05:01,21:26:55,00:00:02,00:25:33,00:07:53,00:11:36,00:02:25,00:47:28,Germany,DEU,Berlin,Completed,Completed,False,True,2,EUR,15.2,00:00:01,00:20:22,False,0.0,14.02,00:07:52,00:33:25,Single Merchant,Android,False,#3660D - Mitte - 2022-12-10
#44BD3,Mitte,Delivery,UberEats,2022-12-10,20:41:17,e5a92508-39e7-5c05-ad60-872942ee49d6,1f5e49aa-a1f4-41f8-bc1e-924d4a844bd3,20:41:17,20:41:19,21:06:21,21:12:55,21:06:21,21:19:49,00:00:02,00:25:02,00:06:34,00:05:47,00:01:07,00:38:31,Germany,DEU,Berlin,Completed,Completed,False,True,2,EUR,15.8,00:00:01,00:20:46,False,0.0,6.9,00:06:34,00:31:36,Single Merchant,Android,False,#44BD3 - Mitte - 2022-12-10
#48588,Prenzlauer Berg,Delivery,UberEats,2022-12-10,20:46:12,36f4f5af-769b-5b54-8ad3-6710c5900b2d,0fe39c68-5dd4-431c-922b-e57021248588,20:46:12,20:46:14,20:58:08,21:00:00,20:58:08,21:09:38,00:00:02,00:11:54,00:01:52,00:07:52,00:01:46,00:23:25,Germany,DEU,Berlin,Completed,Completed,False,True,3,EUR,26.7,00:00:01,00:12:43,False,0.0,9.63,00:01:52,00:13:46,Non Batched,iOS,False,#48588 - Prenzlauer Berg - 2022-12-10
#E77A8,Prenzlauer Berg,Delivery,UberEats,2022-12-10,20:48:50,3473104e-66d9-5381-b239-b54750b4ae79,2cd925e4-a2f0-440f-9af3-31ed726e77a8,20:48:50,20:48:52,21:02:02,21:10:09,21:02:02,21:24:39,00:00:02,00:13:10,00:08:07,00:11:17,00:03:13,00:35:49,Germany,DEU,Berlin,Completed,Completed,False,True,3,EUR,21.7,00:00:01,00:13:00,False,0.0,14.5,00:08:07,00:21:16,Non Batched,iOS,False,#E77A8 - Prenzlauer Berg - 2022-12-10
#309B4,Mitte,Delivery,UberEats,2022-12-10,20:56:01,a49e089a-bbb3-5244-b3cd-78f5f49e5f71,db235ae3-e620-4e5c-a6e2-dea80b6309b4,20:56:01,20:56:03,21:14:53,21:25:14,21:14:53,21:37:30,00:00:02,00:18:50,00:10:21,00:09:07,00:03:09,00:41:28,Germany,DEU,Berlin,Completed,Completed,False,True,4,EUR,29.5,00:00:01,00:20:57,False,0.0,12.27,00:10:21,00:29:10,Non Batched,iOS,False,#309B4 - Mitte - 2022-12-10
#ABC73,Mitte,Delivery,UberEats,2022-12-10,21:13:50,0ca2ab56-860e-5d1b-9763-eb597a9c7af4,a11db1f6-54bc-4085-9c39-4b4f26fabc73,21:13:50,21:13:52,21:41:43,21:48:41,21:41:43,21:59:59,00:00:02,00:27:51,00:06:58,00:09:20,00:01:58,00:46:09,Germany,DEU,Berlin,Completed,Completed,False,True,6,EUR,40.4,00:00:01,00:23:16,False,0.0,11.3,00:06:58,00:34:49,Non Batched,iOS,False,#ABC73 - Mitte - 2022-12-10
#7B882,Mitte,Delivery,UberEats,2022-12-10,21:45:18,0e98920d-4f6d-5bd2-8781-b4b6c6de0b90,ce434a96-f136-4fb0-aef7-902b9c97b882,21:45:18,21:45:20,22:07:11,22:09:22,22:07:11,22:20:28,00:00:02,00:21:51,00:02:11,00:08:35,00:02:31,00:35:10,Germany,DEU,Berlin,Completed,Completed,False,True,2,EUR,15.4,00:00:01,00:22:55,False,0.0,11.1,00:02:10,00:24:01,Non Batched,iOS,False,#7B882 - Mitte - 2022-12-10
#7F5D1,Mitte,Delivery,UberEats,2022-12-11,11:55:25,603b7e58-95df-5ca2-b810-7baae65e9838,b9076c50-8fe3-4daa-bfad-a6baa127f5d1,11:55:25,11:55:27,12:13:57,12:16:21,12:13:57,12:44:51,00:00:02,00:18:30,00:02:24,00:19:17,00:09:13,00:49:25,Germany,DEU,Berlin,Completed,Completed,False,True,3,EUR,19.3,00:00:01,00:18:10,False,0.0,28.5,00:02:24,00:20:54,Non Batched,iOS,False,#7F5D1 - Mitte - 2022-12-11
#91EA9,Mitte,Delivery,UberEats,2022-12-11,12:05:59,271ee443-c9da-5757-9fb9-515f55e58095,2b80ddd8-8feb-474c-9bcb-fe96d6691ea9,12:05:59,12:06:01,12:27:30,12:33:44,12:27:30,12:46:11,00:00:02,00:21:29,00:06:14,00:09:42,00:02:45,00:40:12,Germany,DEU,Berlin,Completed,Completed,False,True,3,EUR,19.7,00:00:01,00:21:49,False,0.0,12.45,00:06:13,00:27:43,Non Batched,Android,False,#91EA9 - Mitte - 2022-12-11
#2BBB3,Prenzlauer Berg,Delivery,UberEats,2022-12-11,13:50:58,25ec6b15-90f4-5a6d-8f5f-c0f2a769177a,f26ff761-d4e5-4dc6-bc78-56a12112bbb3,13:50:58,13:50:59,14:03:58,14:05:52,14:03:58,14:24:24,00:00:01,00:12:59,00:01:54,00:12:43,00:05:49,00:33:25,Germany,DEU,Berlin,Completed,Completed,False,True,4,EUR,26.9,00:00:01,00:11:55,False,0.0,18.53,00:01:54,00:14:52,Non Batched,iOS,False,#2BBB3 - Prenzlauer Berg - 2022-12-11
#D1880,Mitte,Delivery,UberEats,2022-12-11,14:00:28,87f27556-28c5-5961-8556-d925557db241,08120ef4-0043-4173-bdb7-5322703d1880,14:00:28,14:00:30,14:23:42,14:25:56,14:23:42,14:39:16,00:00:02,00:23:12,00:02:14,00:12:50,00:00:30,00:38:48,Germany,DEU,Berlin,Completed,Completed,False,True,4,EUR,29.2,00:00:01,00:17:39,False,0.0,13.33,00:02:13,00:25:25,Non Batched,iOS,False,#D1880 - Mitte - 2022-12-11
#FB344,Mitte,Delivery,UberEats,2022-12-11,14:39:15,2811d408-b5b7-5208-bd4c-0ba463928879,4764fb1f-5111-4429-9883-607ef2dfb344,14:39:15,14:39:17,15:00:43,15:02:14,15:00:43,15:12:43,00:00:02,00:21:26,00:01:31,00:08:08,00:02:21,00:33:28,Germany,DEU,Berlin,Completed,Completed,False,True,5,EUR,26.5,00:00:01,00:17:55,False,0.0,10.48,00:01:31,00:22:57,Non Batched,iOS,False,#FB344 - Mitte - 2022-12-11
#782A1,Prenzlauer Berg,Delivery,UberEats,2022-12-11,14:50:24,33461a95-f378-5f9c-a7a2-a19f04a203d1,255c6c08-35b1-4dd1-a448-68c936d782a1,14:50:24,14:50:26,15:03:40,15:07:35,15:03:40,15:23:48,00:00:02,00:13:14,00:03:55,00:10:33,00:05:40,00:33:24,Germany,DEU,Berlin,Completed,Completed,False,True,3,EUR,19.3,00:00:01,00:11:34,False,0.0,16.22,00:03:55,00:17:09,Non Batched,iOS,False,#782A1 - Prenzlauer Berg - 2022-12-11
#B6C4A,Prenzlauer Berg,Delivery,UberEats,2022-12-11,15:32:58,5291f026-f796-5f40-910f-d279003b51a4,17bd113b-6e86-40a9-8f16-f782175b6c4a,15:32:58,15:33:00,15:48:59,15:49:56,15:48:59,15:57:07,00:00:02,00:15:59,00:00:57,00:05:07,00:02:04,00:24:09,Germany,DEU,Berlin,Completed,Completed,False,True,6,EUR,35.0,00:00:01,00:14:04,False,0.0,7.18,00:00:57,00:16:55,Non Batched,iOS,False,#B6C4A - Prenzlauer Berg - 2022-12-11
#52E4E,Prenzlauer Berg,Delivery,UberEats,2022-12-11,16:15:12,07631ebd-4678-57b3-ba57-5d2208f014d6,5e7d7ee2-1fc0-4b60-a3b9-9572ef552e4e,16:15:12,16:15:14,16:29:52,16:42:05,16:29:52,17:07:37,00:00:02,00:14:38,00:12:13,00:24:10,00:01:22,00:52:25,Germany,DEU,Berlin,Completed,Completed,False,True,9,EUR,55.9,00:00:01,00:15:28,False,0.0,25.53,00:12:13,00:26:51,Non Batched,iOS,False,#52E4E - Prenzlauer Berg - 2022-12-11
#F9FB9,Mitte,Delivery,UberEats,2022-12-11,16:28:10,3411e8c0-e27f-5891-8b89-411a43f0b31a,16ff0471-9257-4a24-9a6a-1f44221f9fb9,16:28:10,16:28:12,16:43:20,16:45:24,16:43:20,16:56:51,00:00:02,00:15:08,00:02:04,00:09:41,00:01:46,00:28:40,Germany,DEU,Berlin,Completed,Completed,False,True,2,EUR,22.4,00:00:01,00:15:33,False,0.0,11.45,00:02:04,00:17:12,Non Batched,iOS,False,#F9FB9 - Mitte - 2022-12-11
#5CF7E,Mitte,Delivery,UberEats,2022-12-11,17:03:34,70ee6276-021f-51f0-9edf-c8509ace79cc,3a3269e5-0886-4038-945a-61955075cf7e,17:03:34,17:03:38,17:27:24,17:33:04,17:27:24,17:42:35,00:00:04,00:23:46,00:05:40,00:04:45,00:04:46,00:39:01,Germany,DEU,Berlin,Completed,Completed,False,True,2,EUR,15.2,00:00:04,00:16:00,False,0.0,9.52,00:05:40,00:29:25,Non Batched,iOS,False,#5CF7E - Mitte - 2022-12-11
#9AA3D,Prenzlauer Berg,Delivery,UberEats,2022-12-11,17:09:02,3b01e6ae-d39e-5a73-8d70-00aa45c2c646,861a21eb-ac30-4b6e-b7fc-72db86f9aa3d,17:09:02,17:09:04,17:28:59,17:38:06,17:28:59,17:51:28,00:00:02,00:19:55,00:09:07,00:12:45,00:00:37,00:42:25,Germany,DEU,Berlin,Completed,Completed,False,True,7,EUR,40.5,00:00:01,00:14:43,False,0.0,13.37,00:09:07,00:29:01,Non Batched,iOS,False,#9AA3D - Prenzlauer Berg - 2022-12-11
#E980A,Mitte,Delivery,UberEats,2022-12-11,17:20:27,ee247175-cc99-51a2-8997-bca214376278,a2f30a0b-1926-4705-9976-97be8b7e980a,18:32:29,18:32:29,18:53:21,18:53:57,18:53:21,19:16:06,00:00:00,00:20:52,00:00:36,00:20:56,00:01:13,00:43:37,Germany,DEU,Berlin,Completed,Completed,True,True,3,EUR,23.5,00:00:01,00:19:07,False,0.0,22.15,00:00:36,00:21:28,Single Merchant,Android,False,#E980A - Mitte - 2022-12-11
#8EFAB,Mitte,Delivery,UberEats,2022-12-11,17:30:57,801d0dd5-a465-5f21-a9b1-08f7c59dd438,985c11f7-afe2-4c85-874d-2137b698efab,17:30:57,17:30:59,17:51:06,17:59:27,17:51:06,18:12:37,00:00:02,00:20:07,00:08:21,00:09:48,00:03:22,00:41:40,Germany,DEU,Berlin,Completed,Completed,False,True,3,EUR,20.3,00:00:01,00:18:01,False,0.0,13.17,00:08:21,00:28:28,Non Batched,iOS,False,#8EFAB - Mitte - 2022-12-11
#E4D82,Prenzlauer Berg,Delivery,UberEats,2022-12-11,17:41:17,ec961ba5-2e70-511e-ad75-e9e1b9849647,edce23bf-8221-4161-ab44-b5dc8b0e4d82,17:41:17,17:41:18,17:53:50,18:01:17,17:53:50,18:14:43,00:00:01,00:12:32,00:07:27,00:11:25,00:02:01,00:33:25,Germany,DEU,Berlin,Completed,Completed,False,True,4,EUR,25.4,00:00:01,00:13:25,False,0.0,13.43,00:07:27,00:19:58,Non Batched,iOS,False,#E4D82 - Prenzlauer Berg - 2022-12-11
