PrimaryKey,Location,OrderID,OrderDate,OrderTime,Channel,City,OrderStatus,DeliveryStatus,DeliveryType,GrossAOV,StackingType,WorkflowUUID,OrderUUID,IsScheduled,IsSubscription,OrderStartTime,TimeToAccept,TimeToCourierArrivedAtRx,TimeCourierAtRx,TimeToDeliver,TimeCourierAtCx,OrderDuration,PromotionsOnItems,PriceAdjustments,DeliveryFee,PromotionsOnDelivery,Tips,MarketplaceFee,TotalPayout,PayoutDate,OrderIssue,TotalRefund,RefundCoveredByMerchant,RefundNotCoveredByMerchant,RatingScore
#F32E4 - Mitte - 2022-12-15,Mitte,#F32E4,2022-12-15,20:00:09,Uber Eats,Berlin,Completed,Completed,Delivery,15.4,Non Batched,cdd38b02-95eb-4b79-a20d-6e45070f32e4,2b13f4ab-2c30-5fe8-8667-387048634610,False,False,20:00:09,00:00:02,00:25:41,00:00:59,00:06:09,00:02:00,00:34:51,,,,,,,,,,,,,
#DD52A - Prenzlauer Berg - 2022-12-15,Prenzlauer Berg,#DD52A,2022-12-15,20:06:42,Uber Eats,Berlin,Completed,Completed,Delivery,11.1,Non Batched,64561b4e-34c5-4d59-8659-329ba42dd52a,f4aa33cc-df40-57f4-a9b6-e2e3167850c1,False,True,20:06:42,00:00:02,00:09:34,00:00:35,00:09:10,00:01:16,00:20:37,,,,,,,,,Incomplete,1.2,0.0,1.2,
#35C27 - Prenzlauer Berg - 2022-12-15,Prenzlauer Berg,#35C27,2022-12-15,20:28:05,Uber Eats,Berlin,Completed,Completed,Delivery,23.2,Non Batched,c660edfa-28da-4600-b6c8-3ea2f3235c27,e0aa3ae3-ee2b-57cb-a117-e598f1935aef,False,False,20:28:05,00:00:02,00:08:40,00:01:05,00:05:43,00:02:42,00:18:12,,,,,,,,,,,,,
#3C443 - Mitte - 2022-12-15,Mitte,#3C443,2022-12-15,21:33:24,Uber Eats,Berlin,Completed,Completed,Delivery,33.7,Non Batched,cd9949c1-9647-4779-89c5-62901313c443,998b02ec-82fb-5f59-9b0f-7015cd7a5ea8,False,False,21:33:24,00:00:05,00:20:17,00:01:46,00:10:38,00:01:04,00:33:49,,,,,,,,,,,,,
#BAA37 - Prenzlauer Berg - 2022-12-15,Prenzlauer Berg,#BAA37,2022-12-15,21:35:37,Uber Eats,Berlin,Completed,Completed,Delivery,10.0,Non Batched,84bf9da5-a0f4-4d40-81bb-c537bbcbaa37,2ebd1bb2-8426-53d4-962d-ac4fff2fb348,False,True,21:35:37,00:00:01,00:06:32,00:01:52,00:17:41,00:04:40,00:30:46,,,,,,,,,,,,,
#AC115 - Mitte - 2022-12-16,Mitte,#AC115,2022-12-16,11:24:48,Uber Eats,Berlin,Completed,Completed,Delivery,15.4,Non Batched,b8c3833a-fab9-41b9-8e91-d633d07ac115,0a03ed80-71a6-5d91-88ad-4b44bfd86821,False,True,11:24:48,00:00:01,00:14:08,00:02:58,00:14:58,00:02:27,00:34:31,,,,,,,,,,,,,
#038B0 - Prenzlauer Berg - 2022-12-16,Prenzlauer Berg,#038B0,2022-12-16,11:36:19,Uber Eats,Berlin,Completed,Completed,Delivery,63.6,Non Batched,17e11e9d-41a1-44ed-998e-079ab73038b0,b85c623a-d3b1-5c81-a56e-a833f5262f3b,False,False,11:36:19,00:00:03,00:14:58,00:05:02,00:08:54,00:07:30,00:36:27,,,,,,,,,,,,,
#07EB3 - Prenzlauer Berg - 2022-12-16,Prenzlauer Berg,#07EB3,2022-12-16,11:54:08,Uber Eats,Berlin,Completed,Completed,Delivery,15.3,Non Batched,657804d4-44a4-4179-b942-0a7c31607eb3,4ff0d718-a1c4-571a-ada2-04755c36ddb8,False,True,11:54:08,00:00:02,00:11:17,00:02:16,00:07:40,00:01:33,00:22:48,,,,,,,,,,,,,
#A8157 - Mitte - 2022-12-16,Mitte,#A8157,2022-12-16,13:03:32,Uber Eats,Berlin,Completed,Completed,Delivery,22.1,Non Batched,f7b01c4f-3f5b-4680-880a-33288fda8157,8284994b-7f10-5966-ae5b-1affcfb1f564,False,False,13:03:32,00:00:02,00:18:14,00:14:30,00:16:58,00:01:33,00:51:16,,,,,,,,,,,,,
#0409C - Prenzlauer Berg - 2022-12-16,Prenzlauer Berg,#0409C,2022-12-16,13:48:05,Uber Eats,Berlin,Completed,Completed,Delivery,12.0,Non Batched,78d769f6-fb40-4aa1-a62b-d24667d0409c,cd52b4e1-4884-5f48-b7e9-95d2828cfcdf,False,False,13:48:05,00:00:02,00:08:01,00:01:43,00:17:25,00:01:07,00:28:18,,,,,,,,,,,,,
#DA41E - Prenzlauer Berg - 2022-12-16,Prenzlauer Berg,#DA41E,2022-12-16,15:18:30,Uber Eats,Berlin,Completed,Completed,Delivery,32.1,Single Merchant,4831d038-d2ce-47f9-b601-6f0d21dda41e,fcf857ff-9406-55d5-818f-1406667ab5b1,True,False,16:30:52,00:00:00,00:24:19,00:02:06,00:25:30,00:04:46,00:56:43,,,,,,,,,,,,,
#2B0BB - Mitte - 2022-12-16,Mitte,#2B0BB,2022-12-16,15:19:41,Uber Eats,Berlin,Completed,Completed,Delivery,20.1,Non Batched,11591a1f-7740-4e7c-a455-685e20a2b0bb,524ab4b4-c6e0-5b15-8f79-91194601f502,False,True,15:19:41,00:00:02,00:14:13,00:02:59,00:15:42,00:04:10,00:37:06,,,,,,,,,,,,,
#2BEB2 - Prenzlauer Berg - 2022-12-16,Prenzlauer Berg,#2BEB2,2022-12-16,15:40:46,Uber Eats,Berlin,Completed,Completed,Delivery,13.9,Non Batched,eb975a30-33dd-42ae-9977-714ec0c2beb2,821022d7-9e2d-535c-9fa1-5b03d7c327b2,False,True,15:40:46,00:00:02,00:10:53,00:01:56,00:06:48,00:04:22,00:24:01,,,,,,,,,,,,,
#B355F - Prenzlauer Berg - 2022-12-16,Prenzlauer Berg,#B355F,2022-12-16,15:59:34,Uber Eats,Berlin,Completed,Completed,Delivery,16.7,Non Batched,c0b99fca-9583-4aca-ba95-1fb27e7b355f,076618c1-d00e-561f-be86-6336d2305da5,False,False,15:59:34,00:00:02,00:07:43,00:00:32,00:03:37,00:02:25,00:14:19,,,,,,,,,,,,,
#2DF39 - Prenzlauer Berg - 2022-12-16,Prenzlauer Berg,#2DF39,2022-12-16,16:07:10,Uber Eats,Berlin,Completed,Completed,Delivery,28.6,Non Batched,d8686c45-cab9-44ee-99d7-24985992df39,cefb29c2-301a-541f-88be-3332c75a6331,False,False,16:07:10,00:00:02,00:09:43,00:01:25,00:07:55,00:01:04,00:20:09,,,,,,,,,,,,,
#952D1 - Mitte - 2022-12-16,Mitte,#952D1,2022-12-16,16:16:13,Uber Eats,Berlin,Completed,Completed,Delivery,15.8,Non Batched,4358a60e-dfad-41ae-b9f0-5ea380f952d1,cfa96023-dccb-5b7f-8f08-f531f77755c1,False,True,16:16:13,00:00:01,00:12:55,00:04:31,00:10:18,00:01:34,00:29:19,,,,,,,,,,,,,
#B93C8 - Mitte - 2022-12-16,Mitte,#B93C8,2022-12-16,16:44:59,Uber Eats,Berlin,Completed,Completed,Delivery,22.5,Single Merchant,9c67b131-0ab6-4edb-8e79-7fc6cd6b93c8,dbf58e23-31ca-5e6b-902e-d6d60af8735c,False,True,16:44:59,00:00:04,00:00:00,00:00:00,00:10:33,00:02:22,00:41:10,,,,,,,,,,,,,
#E52D8 - Prenzlauer Berg - 2022-12-16,Prenzlauer Berg,#E52D8,2022-12-16,16:46:13,Uber Eats,Berlin,Completed,Completed,Delivery,11.6,Single Merchant,98862213-017d-49c7-92a4-b1d28dee52d8,de2fc11e-9b90-5e41-8880-dd8b5b4990cd,False,False,16:46:13,00:00:02,00:00:00,00:00:00,00:07:37,00:03:46,00:22:28,,,,,,,,,,,,,
#C7F29 - Mitte - 2022-12-16,Mitte,#C7F29,2022-12-16,16:51:39,Uber Eats,Berlin,Completed,Completed,Delivery,23.4,Single Merchant,ecbbb589-0abb-4113-965c-8c8848cc7f29,f7ea13b4-d4ae-5e51-b1b8-d341915bd6e9,False,True,16:51:39,00:00:02,00:14:34,00:07:01,00:05:00,00:03:28,00:30:04,,,,,,,,,,,,,
#C8FEF - Prenzlauer Berg - 2022-12-16,Prenzlauer Berg,#C8FEF,2022-12-16,16:54:11,Uber Eats,Berlin,Completed,Completed,Delivery,17.8,Non Batched,837e7d34-98ed-4d01-ab25-3f847d2c8fef,bdbf15a1-f29d-5faf-977f-127e3ac5fadd,False,False,16:54:11,00:00:06,00:15:00,00:02:31,00:02:41,00:03:58,00:24:16,,,,,,,,,,,,,
#58DF8 - Prenzlauer Berg - 2022-12-16,Prenzlauer Berg,#58DF8,2022-12-16,17:30:33,Uber Eats,Berlin,Completed,Completed,Delivery,15.3,Single Merchant,d21b2793-aa0b-4cc3-ac39-5e6964358df8,707bc122-eb44-52f5-afc4-0601e9b57d75,False,False,17:30:33,00:00:03,00:19:25,00:07:22,00:18:14,00:05:45,00:50:49,,,,,,,,,,,,,
#8E1D1 - Mitte - 2022-12-16,Mitte,#8E1D1,2022-12-16,17:33:31,Uber Eats,Berlin,Completed,Completed,Delivery,16.1,Non Batched,ee2429d5-d613-4279-80e2-cfaf5bd8e1d1,fa0dc874-4872-54fd-b0a3-eb5db2bb1ca9,False,True,17:33:31,00:00:02,00:13:55,00:04:49,00:06:07,00:02:42,00:27:34,,,,,,,,,,,,,
#D5E05 - Prenzlauer Berg - 2022-12-16,Prenzlauer Berg,#D5E05,2022-12-16,17:35:33,Uber Eats,Berlin,Completed,Completed,Delivery,26.5,Non Batched,4f6eafde-aac9-453f-bd62-22273d2d5e05,8c6e346d-b3cd-587e-bc6b-2768af5f41c0,False,False,17:35:33,00:00:02,00:15:22,00:00:47,00:11:45,00:01:52,00:29:48,,,,,,,,,,,,,
#13866 - Prenzlauer Berg - 2022-12-16,Prenzlauer Berg,#13866,2022-12-16,17:36:37,Uber Eats,Berlin,Completed,Completed,Delivery,16.7,Single Merchant,011fa1d4-ec8c-4fc5-962f-8037fc813866,71209e19-3f0e-52cc-9c6d-6b489eda5b82,False,False,17:36:37,00:00:01,00:00:00,00:00:00,00:05:19,00:06:43,00:32:47,,,,,,,,,,,,,
#47A9E - Mitte - 2022-12-16,Mitte,#47A9E,2022-12-16,18:32:37,Uber Eats,Berlin,Completed,Completed,Delivery,12.2,Non Batched,43e30280-cfd2-4952-bcc2-044207247a9e,8a615243-ea08-5a2c-ae39-ef88b389472c,False,True,18:32:37,00:00:02,00:18:58,00:05:47,00:07:50,00:12:46,00:45:22,,,,,,,,,Missing Items,7.7,7.7,0.0,
#75843 - Prenzlauer Berg - 2022-12-16,Prenzlauer Berg,#75843,2022-12-16,18:34:48,Uber Eats,Berlin,Completed,Completed,Delivery,43.5,Non Batched,fac74bb0-8eae-4ff4-b31c-47a54c375843,69b21c7b-70a5-58b5-8b7f-4d28fc19a86b,False,False,18:34:48,00:00:02,00:14:20,00:03:06,00:09:54,00:02:51,00:30:13,,,,,,,,,,,,,
#BE3BB - Prenzlauer Berg - 2022-12-16,Prenzlauer Berg,#BE3BB,2022-12-16,18:55:53,Uber Eats,Berlin,Completed,Completed,Delivery,36.3,Non Batched,9aeea4ae-61fb-4a45-8b83-b5a4f36be3bb,c67480c1-2b97-5516-bdfb-f7b6d8ad8774,False,False,18:55:53,00:00:02,00:11:44,00:00:46,00:08:42,00:01:37,00:22:51,,,,,,,,,,,,,
#62709 - Prenzlauer Berg - 2022-12-16,Prenzlauer Berg,#62709,2022-12-16,18:59:46,Uber Eats,Berlin,Completed,Completed,Delivery,16.3,Non Batched,03c7fdfc-7f62-444f-b5aa-587877b62709,38a74a2d-431c-5b29-aed9-118bafaea731,False,True,18:59:46,00:00:06,00:13:09,00:01:59,00:21:13,00:02:43,00:39:10,,,,,,,,,,,,,
#6B411 - Prenzlauer Berg - 2022-12-16,Prenzlauer Berg,#6B411,2022-12-16,19:24:16,Uber Eats,Berlin,Completed,Completed,Delivery,10.9,Non Batched,a0e6f5b9-8ed4-4acd-a0fe-0d58b976b411,bb00b498-07e2-579d-aa4e-390f5b33af33,False,True,19:24:16,00:00:02,00:07:45,00:01:45,00:06:48,00:03:55,00:20:15,,,,,,,,,,,,,
#A1AEC - Prenzlauer Berg - 2022-12-16,Prenzlauer Berg,#A1AEC,2022-12-16,19:27:32,Uber Eats,Berlin,Completed,Completed,Delivery,23.9,Single Merchant,50958b46-b8fc-45f2-8ffb-f155c8ba1aec,eee64f65-b9b2-5ace-8db9-20672eb37580,False,False,19:27:32,00:00:02,00:00:00,00:00:00,00:08:13,00:01:31,00:37:46,,,,,,,,,,,,,
#660F7 - Mitte - 2022-12-16,Mitte,#660F7,2022-12-16,19:33:02,Uber Eats,Berlin,Completed,Completed,Delivery,22.9,Non Batched,3a624b2c-c72a-484f-adf6-2f054d8660f7,a2c184b2-a44c-517e-a616-a66a476c5e1a,False,False,19:33:02,00:00:02,00:23:47,00:02:08,00:09:36,00:01:36,00:37:09,,,,,,,,,,,,,
#C17C8 - Mitte - 2022-12-16,Mitte,#C17C8,2022-12-16,19:38:55,Uber Eats,Berlin,Completed,Completed,Delivery,21.8,Non Batched,d2ce3114-e5bc-4a81-9a27-f5790c4c17c8,f0c04c0c-4f5f-5db8-8696-71bb7e7f9ce9,False,False,19:38:55,00:00:02,00:30:29,00:02:30,00:13:06,00:02:15,00:48:22,,,,,,,,,,,,,
#550A6 - Prenzlauer Berg - 2022-12-16,Prenzlauer Berg,#550A6,2022-12-16,19:39:19,Uber Eats,Berlin,Completed,Completed,Delivery,45.5,Single Merchant,fd7d9c35-bc1b-4452-97b8-acb0051550a6,1d2cb47f-0b25-527c-942d-1aea788f8b25,False,False,19:39:19,00:00:04,00:12:33,00:03:38,00:02:10,00:02:22,00:20:46,,,,,,,,,,,,,
#852B8 - Prenzlauer Berg - 2022-12-16,Prenzlauer Berg,#852B8,2022-12-16,19:42:22,Uber Eats,Berlin,Completed,Completed,Delivery,23.7,Single Merchant,6b1ea290-5327-43a9-931e-d2ccb7a852b8,94195054-cdda-5459-9010-ae62ddeeebb4,False,False,19:42:22,00:00:03,00:17:50,00:18:43,00:04:37,00:01:54,00:43:07,,,,,,,,,,,,,
#91B66 - Mitte - 2022-12-16,Mitte,#91B66,2022-12-16,19:45:15,Uber Eats,Berlin,Completed,Completed,Delivery,23.1,Non Batched,87bfb5d1-535e-41d8-98dd-cf0d86b91b66,e4ca70ee-4a2f-5be7-83b1-9964e7b0ad9b,False,True,19:45:15,00:00:02,00:25:51,00:10:01,00:18:32,00:06:13,01:00:39,,,,,,,,,,,,,
#F492C - Mitte - 2022-12-16,Mitte,#F492C,2022-12-16,19:50:20,Uber Eats,Berlin,Completed,Completed,Delivery,20.3,Non Batched,3efa5137-a283-426e-8359-3acfe27f492c,ce1953a1-4027-578e-9700-9eeed9f9192f,False,False,19:50:20,00:00:02,00:15:55,00:06:54,00:05:27,00:03:16,00:31:34,,,,,,,,,,,,,
#A21C8 - Prenzlauer Berg - 2022-12-16,Prenzlauer Berg,#A21C8,2022-12-16,19:52:21,Uber Eats,Berlin,Completed,Completed,Delivery,13.8,Single Merchant,ccd980b4-3007-4aa5-8201-5d7d3bfa21c8,877e47b9-7f04-5383-ba79-e54d2180c375,False,False,19:52:21,00:00:02,00:00:00,00:00:00,00:11:46,00:04:05,00:42:28,,,,,,,,,,,,,
#F1E7B - Mitte - 2022-12-16,Mitte,#F1E7B,2022-12-16,20:14:11,Uber Eats,Berlin,Completed,Completed,Delivery,45.5,Single Merchant,56799bea-cf61-4af1-8054-6ce8ee9f1e7b,3cbe4dcd-1a57-559f-baa9-9782ffd3aa75,False,True,20:14:11,00:00:03,00:25:03,00:05:46,00:02:57,00:03:33,00:37:22,,,,,,,,,,,,,
#12EC2 - Mitte - 2022-12-16,Mitte,#12EC2,2022-12-16,20:18:17,Uber Eats,Berlin,Completed,Completed,Delivery,24.5,Single Merchant,dc4aa847-213c-48ac-990b-062c51912ec2,eb5cc167-2f54-51c6-bbe4-86b11e586792,False,True,20:18:17,00:00:06,00:19:24,00:07:15,00:17:41,00:03:25,00:47:51,,,,,,,,,,,,,
#FBC73 - Prenzlauer Berg - 2022-12-16,Prenzlauer Berg,#FBC73,2022-12-16,20:54:26,Uber Eats,Berlin,Completed,,Pickup,15.9,,5d937a75-4477-4d45-bf8e-eeaa367fbc73,c1bc3c0f-0b20-59b0-97f2-d969f9dcdfc1,False,False,20:54:26,00:00:02,00:00:00,00:00:00,00:00:00,00:00:00,,,,,,,,,,,,,,
#98AE9 - Prenzlauer Berg - 2022-12-16,Prenzlauer Berg,#98AE9,2022-12-16,20:55:38,Uber Eats,Berlin,Completed,Completed,Delivery,15.3,Non Batched,9c3a50f1-105b-4873-8699-fee62cc98ae9,c7b5fc59-94ba-508e-8cf5-0831ffe77aa1,False,True,20:55:38,00:00:02,00:11:53,00:03:45,00:08:15,00:03:07,00:27:01,,,,,,,,,,,,,
#F48B2 - Prenzlauer Berg - 2022-12-16,Prenzlauer Berg,#F48B2,2022-12-16,21:43:29,Uber Eats,Berlin,Completed,Completed,Delivery,16.7,Non Batched,3c5a0b93-a396-4e68-b0fb-3d6ca32f48b2,c117a673-3644-58ec-af3b-2462dc92679b,False,False,21:43:29,00:00:02,00:10:21,00:01:15,00:12:54,00:02:22,00:26:54,,,,,,,,,,,,,
#58C11 - Prenzlauer Berg - 2022-12-17,Prenzlauer Berg,#58C11,2022-12-17,12:00:09,Uber Eats,Berlin,Completed,Completed,Delivery,42.1,Non Batched,db6d6597-a9a4-4a38-83bb-9a8393558c11,8d26a5e7-9c62-5e28-9f03-6209e0077c03,False,False,12:00:09,00:00:04,00:15:45,00:08:41,00:16:23,00:03:07,00:44:00,,,,,,,,,,,,,
#07651 - Mitte - 2022-12-17,Mitte,#07651,2022-12-17,13:13:20,Uber Eats,Berlin,Completed,Completed,Delivery,31.7,Non Batched,291a558d-8916-49ca-bca4-b4dcee307651,9aa9a6d6-216a-552e-86c6-87fc9784547f,False,False,13:13:20,00:00:02,01:44:14,00:02:13,00:16:28,00:01:37,02:04:34,,,,,,,,,,,,,
#F43CF - Prenzlauer Berg - 2022-12-17,Prenzlauer Berg,#F43CF,2022-12-17,13:21:40,Uber Eats,Berlin,Completed,Completed,Delivery,15.6,Non Batched,846471f8-a7be-4e46-b97d-15b6c23f43cf,65b8058e-c0c0-501b-a710-727c40a8e059,False,False,13:21:40,00:00:02,00:10:39,00:01:24,00:07:20,00:03:16,00:22:40,,,,,,,,,,,,,
#A7EAF - Mitte - 2022-12-17,Mitte,#A7EAF,2022-12-17,13:27:50,Uber Eats,Berlin,Completed,Completed,Delivery,15.8,Single Merchant,3e908fe9-11e6-4672-b470-feb4680a7eaf,01a9450a-128f-55d4-ba22-453315d5e3e2,False,False,13:27:50,00:00:02,01:51:51,00:02:14,00:11:31,00:03:10,02:08:48,,,,,,,,,,,,,
#2E28F - Mitte - 2022-12-17,Mitte,#2E28F,2022-12-17,13:30:54,Uber Eats,Berlin,Completed,Completed,Delivery,19.7,Single Merchant,88d6c18b-3416-48a9-90b7-2c111ef2e28f,4b4220ff-a545-5f41-a0e5-399a1126fa6c,False,True,13:30:54,00:00:02,00:00:00,00:00:00,00:21:14,00:01:24,02:13:40,,,,,,,,,,,,,
#E33F8 - Mitte - 2022-12-17,Mitte,#E33F8,2022-12-17,13:46:39,Uber Eats,Berlin,Canceled,Canceled,Delivery,19.7,,a72d09a8-5cac-4297-bd71-595ea51e33f8,ee2f1869-0492-5963-925b-17113e58292d,False,True,13:46:39,00:00:01,00:00:00,00:00:00,00:00:00,00:00:00,,,,,,,,,,,,,,
#D3E9D - Prenzlauer Berg - 2022-12-17,Prenzlauer Berg,#D3E9D,2022-12-17,14:00:02,Uber Eats,Berlin,Completed,Completed,Delivery,47.0,Non Batched,d1c419a9-5371-4b38-a852-7aa473dd3e9d,a96f571e-9c09-5c6e-ba4d-9a61a8d792d0,False,False,14:00:02,00:00:03,00:18:28,00:00:40,00:12:17,00:01:40,00:33:07,,,,,,,,,,,,,
#FC190 - Prenzlauer Berg - 2022-12-17,Prenzlauer Berg,#FC190,2022-12-17,15:14:20,Uber Eats,Berlin,Completed,Completed,Delivery,16.8,Non Batched,1f43aa9d-2e66-493d-8417-8857136fc190,dcf0d5b1-6807-5187-a189-1b22bbe04856,False,False,15:14:20,00:00:01,00:20:22,00:03:02,00:07:27,00:02:25,00:33:16,,,,,,,,,,,,,
#F4648 - Mitte - 2022-12-17,Mitte,#F4648,2022-12-17,15:47:51,Uber Eats,Berlin,Canceled,Canceled,Delivery,13.5,,953e4a53-190b-4805-b33e-1bbc954f4648,4a1599b3-c244-5e08-9898-9541dd8e403a,False,True,15:47:51,00:00:02,00:00:00,00:00:00,00:00:00,00:00:00,,,,,,,,,,,,,,
#C6FCE - Prenzlauer Berg - 2022-12-17,Prenzlauer Berg,#C6FCE,2022-12-17,16:36:46,Uber Eats,Berlin,Completed,Completed,Delivery,26.7,Non Batched,87ec6bd6-595a-42d5-9a2e-01df1a3c6fce,af7cd75b-e5c0-5026-8cbd-11898bd8332c,False,True,16:36:46,00:00:02,00:09:37,00:00:52,00:22:24,00:02:42,00:35:37,,,,,,,,,,,,,
#4D0A2 - Mitte - 2022-12-17,Mitte,#4D0A2,2022-12-17,16:41:15,Uber Eats,Berlin,Completed,Completed,Delivery,19.2,Non Batched,520d2382-1a67-4c23-8ad7-ff6c9644d0a2,edf381cd-471e-587d-badf-bd64aad02b0b,False,False,16:41:15,00:00:02,01:49:08,00:04:55,00:11:02,00:05:22,02:10:28,,,,,,,,,,,,,
#2DB41 - Prenzlauer Berg - 2022-12-17,Prenzlauer Berg,#2DB41,2022-12-17,17:21:45,Uber Eats,Berlin,Completed,Completed,Delivery,31.2,Non Batched,326abef8-1488-408e-8892-818d93f2db41,f15a0191-9324-5059-976e-d60114e275fe,False,True,17:21:45,00:00:05,00:12:02,00:01:13,00:15:31,00:02:33,00:31:24,,,,,,,,,,,,,
#533BA - Mitte - 2022-12-17,Mitte,#533BA,2022-12-17,17:29:01,Uber Eats,Berlin,Completed,Completed,Delivery,42.3,Non Batched,825e77ad-cba0-4392-9346-2fec893533ba,67e89450-4490-50e7-b6f5-ef5eb23a6f01,False,False,17:29:01,00:00:01,01:46:50,00:03:43,00:08:21,00:04:37,02:03:31,,,,,,,,,,,,,
#FCC01 - Prenzlauer Berg - 2022-12-17,Prenzlauer Berg,#FCC01,2022-12-17,17:34:42,Uber Eats,Berlin,Completed,Completed,Delivery,14.8,Non Batched,00d24c43-f326-4b80-9c4b-367ce71fcc01,cb82f035-19b4-553f-a30b-fd665d75974c,False,False,17:34:42,00:00:01,00:12:38,00:01:36,00:08:48,00:01:52,00:24:55,,,,,,,,,,,,,
#BC724 - Prenzlauer Berg - 2022-12-17,Prenzlauer Berg,#BC724,2022-12-17,18:27:11,Uber Eats,Berlin,Completed,Completed,Delivery,54.0,Non Batched,eb870d23-2cb0-4b9f-a7f0-a0f654bbc724,abb4d686-15c3-541c-bc5f-67055e4e5864,False,True,18:27:11,00:00:02,00:13:04,00:08:15,00:03:41,00:03:01,00:28:03,,,,,,,,,,,,,
#8EA66 - Prenzlauer Berg - 2022-12-17,Prenzlauer Berg,#8EA66,2022-12-17,18:29:08,Uber Eats,Berlin,Completed,Completed,Delivery,26.3,Non Batched,f62cf0d8-5b78-4004-9280-3ec8c978ea66,f3ecb19a-c510-57c6-ace9-7974676e4f23,False,True,18:29:08,00:00:02,00:08:41,00:13:36,00:04:40,00:01:46,00:28:45,,,,,,,,,,,,,
#D898F - Mitte - 2022-12-17,Mitte,#D898F,2022-12-17,19:33:52,Uber Eats,Berlin,Completed,Completed,Delivery,11.9,Non Batched,b08c1732-2feb-4e0a-b385-e28efd2d898f,92e495ef-fd4b-5826-a1d0-45b473c1499b,False,True,19:33:52,00:00:03,00:14:48,00:07:13,00:10:07,00:01:19,00:33:30,,,,,,,,,,,,,
#5E336 - Prenzlauer Berg - 2022-12-17,Prenzlauer Berg,#5E336,2022-12-17,19:36:42,Uber Eats,Berlin,Completed,Completed,Delivery,15.8,Non Batched,acc09320-709f-4734-9809-3c8bcd95e336,a6634102-5a89-51c6-92c6-f541c8ad28da,False,False,19:36:42,00:00:02,00:13:03,00:03:03,00:09:26,00:04:07,00:29:40,,,,,,,,,,,,,
#A722D - Prenzlauer Berg - 2022-12-17,Prenzlauer Berg,#A722D,2022-12-17,19:44:13,Uber Eats,Berlin,Completed,Completed,Delivery,27.0,Single Merchant,5b27263b-e0c2-4468-9710-a756ba8a722d,59909a56-7b10-5ace-965d-f2e19a7d3071,False,False,19:44:13,00:00:01,00:34:06,00:01:16,00:04:28,00:09:42,00:49:33,,,,,,,,,,,,,
#277F8 - Mitte - 2022-12-17,Mitte,#277F8,2022-12-17,19:47:46,Uber Eats,Berlin,Completed,Completed,Delivery,15.8,Non Batched,a13d9aa7-b88e-4f1d-8704-4c80022277f8,78be5af1-68a8-5532-b404-614812ecb52e,False,True,19:47:46,00:00:03,00:15:52,00:04:45,00:08:46,00:03:16,00:32:42,,,,,,,,,,,,,
#F8876 - Prenzlauer Berg - 2022-12-17,Prenzlauer Berg,#F8876,2022-12-17,19:48:45,Uber Eats,Berlin,Completed,Completed,Delivery,15.3,Single Merchant,b6fb4045-27cb-42d5-8f2b-416b14ff8876,9e3d567e-6710-5997-9c43-d2fcc0ebcca5,False,False,19:48:45,00:00:06,00:29:43,00:01:03,00:36:23,00:16:13,01:23:28,,,,,,,,,,,,,
#F5A87 - Mitte - 2022-12-17,Mitte,#F5A87,2022-12-17,20:03:15,Uber Eats,Berlin,Completed,Completed,Delivery,29.8,Non Batched,4453620d-905f-471f-a367-9993ccff5a87,e8d9b013-8c30-5fc6-9e8d-e2938fc25688,False,False,20:03:15,00:00:04,00:17:54,00:02:33,00:07:31,00:03:25,00:31:27,,,,,,,,,,,,,
#DB3DD - Prenzlauer Berg - 2022-12-17,Prenzlauer Berg,#DB3DD,2022-12-17,20:07:55,Uber Eats,Berlin,Completed,Completed,Delivery,45.7,Non Batched,99cece25-607f-4c14-9587-5a7aa71db3dd,c13cadc1-b82f-58fb-9b1b-be91e39f31d5,False,True,20:07:55,00:00:02,00:11:47,00:00:27,00:08:21,00:03:10,00:23:46,,,,,,,,,,,,,
#B21DB - Prenzlauer Berg - 2022-12-17,Prenzlauer Berg,#B21DB,2022-12-17,20:26:00,Uber Eats,Berlin,Completed,Completed,Delivery,14.4,Non Batched,32055747-4344-4b18-875b-960354ab21db,81fd781a-0318-5ae7-ba29-2ab2a8e2cb27,False,True,20:26:00,00:00:02,00:08:59,00:05:22,00:14:15,00:05:46,00:34:24,,,,,,,,,,,,,
#BCD6F - Mitte - 2022-12-17,Mitte,#BCD6F,2022-12-17,20:57:03,Uber Eats,Berlin,Completed,Completed,Delivery,23.8,Non Batched,b50b4c69-8a87-4bff-90d9-d0cc629bcd6f,b6a6375d-baaf-5bf6-87b0-92b85a424be6,False,False,20:57:03,00:00:02,00:13:03,00:05:28,00:04:41,00:02:07,00:25:21,,,,,,,,,,,,,
#13BF8 - Prenzlauer Berg - 2022-12-17,Prenzlauer Berg,#13BF8,2022-12-17,21:12:28,Uber Eats,Berlin,Completed,Completed,Delivery,22.2,Non Batched,25653ecf-9dca-4afd-b0aa-af35b5e13bf8,0c44ee5e-77a9-5a33-bb5c-587aa3c11b81,False,True,21:12:28,00:00:03,00:12:08,00:02:36,00:13:37,00:04:01,00:32:25,,,,,,,,,,,,,
