PrimaryKey,Location,OrderID,OrderDate,OrderTime,Channel,OrderStatus,DeliveryType,GrossAOV,OrderDuration,RatingScore
#093 - Kreuzberg - 2023-03-11,Kreuzberg,#093,2023-03-11,21:01:00,Wolt,Delivered,Delivery,9.8,,
#385 - Bergmannkiez - 2023-03-11,Bergmannkiez,#385,2023-03-11,21:02:00,Wolt,Delivered,Delivery,13.3,,
#386 - Bergmannkiez - 2023-03-11,Bergmannkiez,#386,2023-03-11,21:05:00,Wolt,Delivered,Delivery,17.6,,
#176 - Prenzlauer Berg - 2023-03-11,Prenzlauer Berg,#176,2023-03-11,21:10:00,Wolt,Delivered,Delivery,14.6,,
#387 - Bergmannkiez - 2023-03-11,Bergmannkiez,#387,2023-03-11,21:18:00,Wolt,Delivered,Delivery,17.1,,
#177 - Prenzlauer Berg - 2023-03-11,Prenzlauer Berg,#177,2023-03-11,21:27:00,Wolt,Delivered,Delivery,20.2,,5.0
#178 - Prenzlauer Berg - 2023-03-11,Prenzlauer Berg,#178,2023-03-11,21:28:00,Wolt,Delivered,Delivery,13.3,,
#094 - Kreuzberg - 2023-03-11,Kreuzberg,#094,2023-03-11,21:34:00,Wolt,Delivered,Delivery,9.8,,
#754 - Friedrichshain - 2023-03-11,Friedrichshain,#754,2023-03-11,21:45:00,Wolt,Delivered,Delivery,27.0,,
#388 - Bergmannkiez - 2023-03-11,Bergmannkiez,#388,2023-03-11,21:56:00,Wolt,Delivered,Delivery,20.2,,
#755 - Friedrichshain - 2023-03-11,Friedrichshain,#755,2023-03-11,21:59:00,Wolt,Delivered,Delivery,25.5,,
#756 - Friedrichshain - 2023-03-11,Friedrichshain,#756,2023-03-11,23:01:00,Wolt,Delivered,Delivery,14.5,,
#757 - Friedrichshain - 2023-03-11,Friedrichshain,#757,2023-03-11,23:18:00,Wolt,Delivered,Delivery,42.8,,
#758 - Friedrichshain - 2023-03-11,Friedrichshain,#758,2023-03-11,23:24:00,Wolt,Delivered,Delivery,36.9,,5.0
#389 - Bergmannkiez - 2023-03-12,Bergmannkiez,#389,2023-03-12,10:16:00,Wolt,Delivered,Delivery,10.9,,
#180 - Prenzlauer Berg - 2023-03-12,Prenzlauer Berg,#180,2023-03-12,11:12:00,Wolt,Delivered,Delivery,19.6,,
#759 - Friedrichshain - 2023-03-12,Friedrichshain,#759,2023-03-12,11:28:00,Wolt,Delivered,Delivery,30.4,,
#129 - Mitte - 2023-03-12,Mitte,#129,2023-03-12,11:28:00,Wolt,Delivered,Delivery,15.6,,
#181 - Prenzlauer Berg - 2023-03-12,Prenzlauer Berg,#181,2023-03-12,11:31:00,Wolt,Delivered,Delivery,19.6,,
#760 - Friedrichshain - 2023-03-12,Friedrichshain,#760,2023-03-12,11:34:00,Wolt,Delivered,Delivery,19.6,,
#390 - Bergmannkiez - 2023-03-12,Bergmannkiez,#390,2023-03-12,12:06:00,Wolt,Delivered,Delivery,19.6,,
#391 - Bergmannkiez - 2023-03-12,Bergmannkiez,#391,2023-03-12,12:17:00,Wolt,Delivered,Delivery,38.9,,3.0
#761 - Friedrichshain - 2023-03-12,Friedrichshain,#761,2023-03-12,12:28:00,Wolt,Delivered,Delivery,29.5,,
#182 - Prenzlauer Berg - 2023-03-12,Prenzlauer Berg,#182,2023-03-12,12:56:00,Wolt,Delivered,Delivery,31.8,,
#183 - Prenzlauer Berg - 2023-03-12,Prenzlauer Berg,#183,2023-03-12,13:08:00,Wolt,Delivered,Delivery,16.7,,
#095 - Kreuzberg - 2023-03-12,Kreuzberg,#095,2023-03-12,13:12:00,Wolt,Delivered,Delivery,11.8,,
#096 - Kreuzberg - 2023-03-12,Kreuzberg,#096,2023-03-12,13:16:00,Wolt,Delivered,Delivery,15.2,,5.0
#097 - Kreuzberg - 2023-03-12,Kreuzberg,#097,2023-03-12,13:31:00,Wolt,Delivered,Delivery,11.4,,
#130 - Mitte - 2023-03-12,Mitte,#130,2023-03-12,13:33:00,Wolt,Delivered,Delivery,18.6,,4.0
#098 - Kreuzberg - 2023-03-12,Kreuzberg,#098,2023-03-12,13:36:00,Wolt,Delivered,Delivery,19.6,,
#134 - Mitte - 2023-03-12,Mitte,#134,2023-03-12,13:48:00,Wolt,Delivered,Delivery,38.2,,
#099 - Kreuzberg - 2023-03-12,Kreuzberg,#099,2023-03-12,13:54:00,Wolt,Delivered,Delivery,13.3,,
#762 - Friedrichshain - 2023-03-12,Friedrichshain,#762,2023-03-12,13:55:00,Wolt,Delivered,Delivery,26.2,,
#135 - Mitte - 2023-03-12,Mitte,#135,2023-03-12,14:05:00,Wolt,Delivered,Delivery,18.4,,
#100 - Kreuzberg - 2023-03-12,Kreuzberg,#100,2023-03-12,14:27:00,Wolt,Delivered,Delivery,22.1,,
#392 - Bergmannkiez - 2023-03-12,Bergmannkiez,#392,2023-03-12,14:34:00,Wolt,Delivered,Delivery,16.7,,
#101 - Kreuzberg - 2023-03-12,Kreuzberg,#101,2023-03-12,14:35:00,Wolt,Delivered,Delivery,24.4,,4.0
#393 - Bergmannkiez - 2023-03-12,Bergmannkiez,#393,2023-03-12,14:39:00,Wolt,Delivered,Delivery,11.4,,
#144 - Charlottenburg - 2023-03-12,Charlottenburg,#144,2023-03-12,14:51:00,Wolt,Delivered,Delivery,22.1,,5.0
#145 - Charlottenburg - 2023-03-12,Charlottenburg,#145,2023-03-12,14:55:00,Wolt,Delivered,Delivery,23.7,,5.0
#184 - Prenzlauer Berg - 2023-03-12,Prenzlauer Berg,#184,2023-03-12,14:59:00,Wolt,Delivered,Delivery,14.7,,4.0
#394 - Bergmannkiez - 2023-03-12,Bergmannkiez,#394,2023-03-12,15:11:00,Wolt,Delivered,Delivery,17.8,,
#185 - Prenzlauer Berg - 2023-03-12,Prenzlauer Berg,#185,2023-03-12,15:15:00,Wolt,Delivered,Delivery,13.7,,
#102 - Kreuzberg - 2023-03-12,Kreuzberg,#102,2023-03-12,15:30:00,Wolt,Delivered,Delivery,14.8,,1.0
#763 - Friedrichshain - 2023-03-12,Friedrichshain,#763,2023-03-12,15:37:00,Wolt,Delivered,Delivery,25.4,,
#146 - Charlottenburg - 2023-03-12,Charlottenburg,#146,2023-03-12,15:39:00,Wolt,Delivered,Delivery,19.0,,
#186 - Prenzlauer Berg - 2023-03-12,Prenzlauer Berg,#186,2023-03-12,15:39:00,Wolt,Delivered,Delivery,40.4,,
#103 - Kreuzberg - 2023-03-12,Kreuzberg,#103,2023-03-12,15:39:00,Wolt,Delivered,Delivery,18.2,,5.0
#187 - Prenzlauer Berg - 2023-03-12,Prenzlauer Berg,#187,2023-03-12,15:43:00,Wolt,Delivered,Delivery,25.4,,
#104 - Kreuzberg - 2023-03-12,Kreuzberg,#104,2023-03-12,15:43:00,Wolt,Delivered,Delivery,28.5,,
#764 - Friedrichshain - 2023-03-12,Friedrichshain,#764,2023-03-12,16:05:00,Wolt,Delivered,Delivery,13.3,,
#147 - Charlottenburg - 2023-03-12,Charlottenburg,#147,2023-03-12,16:07:00,Wolt,Delivered,Delivery,18.2,,
#765 - Friedrichshain - 2023-03-12,Friedrichshain,#765,2023-03-12,16:08:00,Wolt,Delivered,Delivery,13.7,,
#136 - Mitte - 2023-03-12,Mitte,#136,2023-03-12,16:12:00,Wolt,Delivered,Delivery,13.3,,
#188 - Prenzlauer Berg - 2023-03-12,Prenzlauer Berg,#188,2023-03-12,16:12:00,Wolt,Delivered,Delivery,16.7,,5.0
#395 - Bergmannkiez - 2023-03-12,Bergmannkiez,#395,2023-03-12,16:19:00,Wolt,Delivered,Delivery,25.5,,
#396 - Bergmannkiez - 2023-03-12,Bergmannkiez,#396,2023-03-12,16:41:00,Wolt,Delivered,Delivery,20.5,,
#105 - Kreuzberg - 2023-03-12,Kreuzberg,#105,2023-03-12,16:44:00,Wolt,Delivered,Delivery,35.2,,5.0
#766 - Friedrichshain - 2023-03-12,Friedrichshain,#766,2023-03-12,16:46:00,Wolt,Delivered,Delivery,21.2,,4.0
#189 - Prenzlauer Berg - 2023-03-12,Prenzlauer Berg,#189,2023-03-12,17:02:00,Wolt,Delivered,Delivery,19.6,,4.0
#767 - Friedrichshain - 2023-03-12,Friedrichshain,#767,2023-03-12,17:05:00,Wolt,Delivered,Delivery,20.5,,
#768 - Friedrichshain - 2023-03-12,Friedrichshain,#768,2023-03-12,17:13:00,Wolt,Delivered,Delivery,13.3,,
#106 - Kreuzberg - 2023-03-12,Kreuzberg,#106,2023-03-12,17:13:00,Wolt,Delivered,Delivery,30.4,,
#397 - Bergmannkiez - 2023-03-12,Bergmannkiez,#397,2023-03-12,17:22:00,Wolt,Delivered,Delivery,20.6,,
#148 - Charlottenburg - 2023-03-12,Charlottenburg,#148,2023-03-12,17:22:00,Wolt,Delivered,Delivery,14.4,,
#149 - Charlottenburg - 2023-03-12,Charlottenburg,#149,2023-03-12,17:27:00,Wolt,Delivered,Delivery,15.2,,
#150 - Charlottenburg - 2023-03-12,Charlottenburg,#150,2023-03-12,17:37:00,Wolt,Delivered,Delivery,33.8,,
#137 - Mitte - 2023-03-12,Mitte,#137,2023-03-12,17:41:00,Wolt,Delivered,Delivery,19.6,,
#138 - Mitte - 2023-03-12,Mitte,#138,2023-03-12,17:43:00,Wolt,Delivered,Delivery,13.7,,
#769 - Friedrichshain - 2023-03-12,Friedrichshain,#769,2023-03-12,17:44:00,Wolt,Delivered,Delivery,14.2,,
#139 - Mitte - 2023-03-12,Mitte,#139,2023-03-12,17:44:00,Wolt,Delivered,Delivery,22.5,,
#398 - Bergmannkiez - 2023-03-12,Bergmannkiez,#398,2023-03-12,17:49:00,Wolt,Delivered,Delivery,18.6,,
#770 - Friedrichshain - 2023-03-12,Friedrichshain,#770,2023-03-12,17:50:00,Wolt,Delivered,Delivery,22.4,,3.0
#107 - Kreuzberg - 2023-03-12,Kreuzberg,#107,2023-03-12,17:51:00,Wolt,Delivered,Delivery,28.5,,
#190 - Prenzlauer Berg - 2023-03-12,Prenzlauer Berg,#190,2023-03-12,17:53:00,Wolt,Delivered,Delivery,24.7,,
#191 - Prenzlauer Berg - 2023-03-12,Prenzlauer Berg,#191,2023-03-12,18:00:00,Wolt,Delivered,Delivery,15.2,,
#399 - Bergmannkiez - 2023-03-12,Bergmannkiez,#399,2023-03-12,18:03:00,Wolt,Delivered,Delivery,14.8,,
#192 - Prenzlauer Berg - 2023-03-12,Prenzlauer Berg,#192,2023-03-12,18:03:00,Wolt,Delivered,Delivery,13.3,,
#193 - Prenzlauer Berg - 2023-03-12,Prenzlauer Berg,#193,2023-03-12,18:12:00,Wolt,Delivered,Delivery,29.9,,
#140 - Mitte - 2023-03-12,Mitte,#140,2023-03-12,18:14:00,Wolt,Delivered,Delivery,50.0,,
#108 - Kreuzberg - 2023-03-12,Kreuzberg,#108,2023-03-12,18:18:00,Wolt,Delivered,Delivery,17.2,,
#771 - Friedrichshain - 2023-03-12,Friedrichshain,#771,2023-03-12,18:20:00,Wolt,Delivered,Delivery,19.2,,
#110 - Kreuzberg - 2023-03-12,Kreuzberg,#110,2023-03-12,18:24:00,Wolt,Delivered,Delivery,17.2,,
#109 - Kreuzberg - 2023-03-12,Kreuzberg,#109,2023-03-12,18:24:00,Wolt,Delivered,Delivery,40.6,,
#194 - Prenzlauer Berg - 2023-03-12,Prenzlauer Berg,#194,2023-03-12,18:25:00,Wolt,Delivered,Delivery,26.1,,3.0
#141 - Mitte - 2023-03-12,Mitte,#141,2023-03-12,18:27:00,Wolt,Delivered,Delivery,14.3,,
#400 - Bergmannkiez - 2023-03-12,Bergmannkiez,#400,2023-03-12,18:29:00,Wolt,Delivered,Delivery,11.8,,5.0
#772 - Friedrichshain - 2023-03-12,Friedrichshain,#772,2023-03-12,18:39:00,Wolt,Delivered,Delivery,25.1,,
#773 - Friedrichshain - 2023-03-12,Friedrichshain,#773,2023-03-12,18:41:00,Wolt,Delivered,Delivery,29.9,,
#111 - Kreuzberg - 2023-03-12,Kreuzberg,#111,2023-03-12,18:41:00,Wolt,Delivered,Delivery,54.1,,
#195 - Prenzlauer Berg - 2023-03-12,Prenzlauer Berg,#195,2023-03-12,18:46:00,Wolt,Delivered,Delivery,36.9,,
#196 - Prenzlauer Berg - 2023-03-12,Prenzlauer Berg,#196,2023-03-12,18:47:00,Wolt,Delivered,Delivery,23.5,,
#112 - Kreuzberg - 2023-03-12,Kreuzberg,#112,2023-03-12,18:50:00,Wolt,Delivered,Delivery,13.7,,
#113 - Kreuzberg - 2023-03-12,Kreuzberg,#113,2023-03-12,18:51:00,Wolt,Delivered,Delivery,31.0,,
#401 - Bergmannkiez - 2023-03-12,Bergmannkiez,#401,2023-03-12,18:55:00,Wolt,Delivered,Delivery,15.2,,
#197 - Prenzlauer Berg - 2023-03-12,Prenzlauer Berg,#197,2023-03-12,18:55:00,Wolt,Delivered,Delivery,39.7,,
#152 - Charlottenburg - 2023-03-12,Charlottenburg,#152,2023-03-12,19:05:00,Wolt,Delivered,Delivery,21.5,,
#142 - Mitte - 2023-03-12,Mitte,#142,2023-03-12,19:14:00,Wolt,Delivered,Delivery,14.7,,
#114 - Kreuzberg - 2023-03-12,Kreuzberg,#114,2023-03-12,19:18:00,Wolt,Delivered,Delivery,15.2,,
#402 - Bergmannkiez - 2023-03-12,Bergmannkiez,#402,2023-03-12,19:20:00,Wolt,Delivered,Delivery,17.6,,
#198 - Prenzlauer Berg - 2023-03-12,Prenzlauer Berg,#198,2023-03-12,19:20:00,Wolt,Delivered,Delivery,14.7,,
#774 - Friedrichshain - 2023-03-12,Friedrichshain,#774,2023-03-12,19:24:00,Wolt,Delivered,Delivery,9.3,,
#775 - Friedrichshain - 2023-03-12,Friedrichshain,#775,2023-03-12,19:26:00,Wolt,Delivered,Delivery,10.3,,
#199 - Prenzlauer Berg - 2023-03-12,Prenzlauer Berg,#199,2023-03-12,19:28:00,Wolt,Delivered,Delivery,30.0,,
#776 - Friedrichshain - 2023-03-12,Friedrichshain,#776,2023-03-12,19:33:00,Wolt,Delivered,Delivery,28.5,,
#115 - Kreuzberg - 2023-03-12,Kreuzberg,#115,2023-03-12,19:37:00,Wolt,Delivered,Delivery,13.3,,
#116 - Kreuzberg - 2023-03-12,Kreuzberg,#116,2023-03-12,19:42:00,Wolt,Delivered,Delivery,14.9,,4.0
#154 - Charlottenburg - 2023-03-12,Charlottenburg,#154,2023-03-12,19:43:00,Wolt,Delivered,Delivery,25.5,,
#200 - Prenzlauer Berg - 2023-03-12,Prenzlauer Berg,#200,2023-03-12,19:45:00,Wolt,Delivered,Delivery,15.3,,4.0
#777 - Friedrichshain - 2023-03-12,Friedrichshain,#777,2023-03-12,19:52:00,Wolt,Delivered,Delivery,16.1,,
#778 - Friedrichshain - 2023-03-12,Friedrichshain,#778,2023-03-12,19:56:00,Wolt,Delivered,Delivery,13.4,,
#201 - Prenzlauer Berg - 2023-03-12,Prenzlauer Berg,#201,2023-03-12,20:02:00,Wolt,Delivered,Delivery,14.6,,
#143 - Mitte - 2023-03-12,Mitte,#143,2023-03-12,20:09:00,Wolt,Delivered,Delivery,27.1,,5.0
#155 - Charlottenburg - 2023-03-12,Charlottenburg,#155,2023-03-12,20:25:00,Wolt,Delivered,Delivery,19.7,,
#202 - Prenzlauer Berg - 2023-03-12,Prenzlauer Berg,#202,2023-03-12,20:28:00,Wolt,Delivered,Delivery,11.8,,
#144 - Mitte - 2023-03-12,Mitte,#144,2023-03-12,20:35:00,Wolt,Delivered,Delivery,15.2,,
#117 - Kreuzberg - 2023-03-12,Kreuzberg,#117,2023-03-12,20:38:00,Wolt,Delivered,Delivery,12.8,,3.0
#118 - Kreuzberg - 2023-03-12,Kreuzberg,#118,2023-03-12,20:39:00,Wolt,Delivered,Delivery,11.4,,
#156 - Charlottenburg - 2023-03-12,Charlottenburg,#156,2023-03-12,20:47:00,Wolt,Delivered,Delivery,11.3,,
#403 - Bergmannkiez - 2023-03-12,Bergmannkiez,#403,2023-03-12,20:57:00,Wolt,Delivered,Delivery,27.5,,
#157 - Charlottenburg - 2023-03-12,Charlottenburg,#157,2023-03-12,20:58:00,Wolt,Delivered,Delivery,28.9,,
#404 - Bergmannkiez - 2023-03-12,Bergmannkiez,#404,2023-03-12,22:16:00,Wolt,Delivered,Delivery,13.7,,
#779 - Friedrichshain - 2023-03-12,Friedrichshain,#779,2023-03-12,22:23:00,Wolt,Delivered,Delivery,13.7,,
#405 - Bergmannkiez - 2023-03-12,Bergmannkiez,#405,2023-03-12,22:43:00,Wolt,Delivered,Delivery,14.0,,
#780 - Friedrichshain - 2023-03-12,Friedrichshain,#780,2023-03-12,23:12:00,Wolt,Delivered,Delivery,36.4,,
#781 - Friedrichshain - 2023-03-12,Friedrichshain,#781,2023-03-12,23:16:00,Wolt,Delivered,Delivery,32.2,,
#782 - Friedrichshain - 2023-03-12,Friedrichshain,#782,2023-03-12,23:25:00,Wolt,Delivered,Delivery,13.7,,
#203 - Prenzlauer Berg - 2023-03-13,Prenzlauer Berg,#203,2023-03-13,11:30:00,Wolt,Delivered,Delivery,22.82,,2.0
#406 - Bergmannkiez - 2023-03-13,Bergmannkiez,#406,2023-03-13,11:33:00,Wolt,Delivered,Delivery,41.32,,
#407 - Bergmannkiez - 2023-03-13,Bergmannkiez,#407,2023-03-13,11:39:00,Wolt,Delivered,Delivery,14.22,,
#158 - Charlottenburg - 2023-03-13,Charlottenburg,#158,2023-03-13,12:15:00,Wolt,Delivered,Delivery,47.12,,
#783 - Friedrichshain - 2023-03-13,Friedrichshain,#783,2023-03-13,12:21:00,Wolt,Delivered,Delivery,26.0,,3.0
#145 - Mitte - 2023-03-13,Mitte,#145,2023-03-13,12:28:00,Wolt,Delivered,Delivery,21.5,,
#159 - Charlottenburg - 2023-03-13,Charlottenburg,#159,2023-03-13,13:34:00,Wolt,Delivered,Delivery,13.22,,
#204 - Prenzlauer Berg - 2023-03-13,Prenzlauer Berg,#204,2023-03-13,13:57:00,Wolt,Delivered,Delivery,18.6,,
#205 - Prenzlauer Berg - 2023-03-13,Prenzlauer Berg,#205,2023-03-13,14:11:00,Wolt,Delivered,Delivery,34.4,,5.0
#160 - Charlottenburg - 2023-03-13,Charlottenburg,#160,2023-03-13,15:06:00,Wolt,Delivered,Delivery,14.2,,
#161 - Charlottenburg - 2023-03-13,Charlottenburg,#161,2023-03-13,17:56:00,Wolt,Delivered,Delivery,17.1,,
#206 - Prenzlauer Berg - 2023-03-13,Prenzlauer Berg,#206,2023-03-13,17:57:00,Wolt,Delivered,Delivery,18.2,,
#784 - Friedrichshain - 2023-03-13,Friedrichshain,#784,2023-03-13,18:04:00,Wolt,Delivered,Delivery,25.3,,4.0
#119 - Kreuzberg - 2023-03-13,Kreuzberg,#119,2023-03-13,18:13:00,Wolt,Delivered,Delivery,23.1,,
#408 - Bergmannkiez - 2023-03-13,Bergmannkiez,#408,2023-03-13,19:02:00,Wolt,Delivered,Delivery,12.6,,
#162 - Charlottenburg - 2023-03-13,Charlottenburg,#162,2023-03-13,19:11:00,Wolt,Delivered,Delivery,33.52,,
#163 - Charlottenburg - 2023-03-13,Charlottenburg,#163,2023-03-13,19:37:00,Wolt,Delivered,Delivery,18.12,,
#207 - Prenzlauer Berg - 2023-03-13,Prenzlauer Berg,#207,2023-03-13,19:39:00,Wolt,Delivered,Delivery,10.22,,
#146 - Mitte - 2023-03-13,Mitte,#146,2023-03-13,19:41:00,Wolt,Delivered,Delivery,15.2,,
#208 - Prenzlauer Berg - 2023-03-13,Prenzlauer Berg,#208,2023-03-13,19:51:00,Wolt,Delivered,Delivery,21.92,,4.0
#409 - Bergmannkiez - 2023-03-13,Bergmannkiez,#409,2023-03-13,20:11:00,Wolt,Delivered,Delivery,17.22,,
#785 - Friedrichshain - 2023-03-13,Friedrichshain,#785,2023-03-13,20:13:00,Wolt,Delivered,Delivery,17.6,,
#120 - Kreuzberg - 2023-03-13,Kreuzberg,#120,2023-03-13,20:22:00,Wolt,Delivered,Delivery,16.7,,
#410 - Bergmannkiez - 2023-03-13,Bergmannkiez,#410,2023-03-13,21:03:00,Wolt,Delivered,Delivery,21.5,,
#209 - Prenzlauer Berg - 2023-03-13,Prenzlauer Berg,#209,2023-03-13,21:04:00,Wolt,Delivered,Delivery,13.84,,3.0
#786 - Friedrichshain - 2023-03-13,Friedrichshain,#786,2023-03-13,21:40:00,Wolt,Delivered,Delivery,18.6,,
#147 - Mitte - 2023-03-14,Mitte,#147,2023-03-14,11:24:00,Wolt,Delivered,Delivery,9.9,,
#787 - Friedrichshain - 2023-03-14,Friedrichshain,#787,2023-03-14,11:30:00,Wolt,Delivered,Delivery,17.22,,
#210 - Prenzlauer Berg - 2023-03-14,Prenzlauer Berg,#210,2023-03-14,11:31:00,Wolt,Delivered,Delivery,18.02,,5.0
#411 - Bergmannkiez - 2023-03-14,Bergmannkiez,#411,2023-03-14,11:55:00,Wolt,Delivered,Delivery,10.7,,4.0
#412 - Bergmannkiez - 2023-03-14,Bergmannkiez,#412,2023-03-14,12:01:00,Wolt,Delivered,Delivery,18.2,,
#121 - Kreuzberg - 2023-03-14,Kreuzberg,#121,2023-03-14,12:26:00,Wolt,Delivered,Delivery,9.42,,
#211 - Prenzlauer Berg - 2023-03-14,Prenzlauer Berg,#211,2023-03-14,13:17:00,Wolt,Delivered,Delivery,29.04,,
#788 - Friedrichshain - 2023-03-14,Friedrichshain,#788,2023-03-14,13:38:00,Wolt,Delivered,Delivery,21.12,,
#164 - Charlottenburg - 2023-03-14,Charlottenburg,#164,2023-03-14,13:57:00,Wolt,Delivered,Delivery,29.92,,
#212 - Prenzlauer Berg - 2023-03-14,Prenzlauer Berg,#212,2023-03-14,14:43:00,Wolt,Delivered,Delivery,11.32,,
#165 - Charlottenburg - 2023-03-14,Charlottenburg,#165,2023-03-14,14:50:00,Wolt,Delivered,Delivery,22.5,,
#213 - Prenzlauer Berg - 2023-03-14,Prenzlauer Berg,#213,2023-03-14,15:08:00,Wolt,Delivered,Delivery,13.7,,
#413 - Bergmannkiez - 2023-03-14,Bergmannkiez,#413,2023-03-14,15:14:00,Wolt,Delivered,Delivery,36.72,,4.0
#214 - Prenzlauer Berg - 2023-03-14,Prenzlauer Berg,#214,2023-03-14,15:56:00,Wolt,Delivered,Delivery,20.22,,
#215 - Prenzlauer Berg - 2023-03-14,Prenzlauer Berg,#215,2023-03-14,16:03:00,Wolt,Delivered,Delivery,27.52,,
#216 - Prenzlauer Berg - 2023-03-14,Prenzlauer Berg,#216,2023-03-14,16:21:00,Wolt,Delivered,Delivery,16.42,,
#414 - Bergmannkiez - 2023-03-14,Bergmannkiez,#414,2023-03-14,16:53:00,Wolt,Delivered,Delivery,12.82,,
#415 - Bergmannkiez - 2023-03-14,Bergmannkiez,#415,2023-03-14,17:08:00,Wolt,Delivered,Delivery,15.32,,
#122 - Kreuzberg - 2023-03-14,Kreuzberg,#122,2023-03-14,17:16:00,Wolt,Delivered,Delivery,20.5,,
#217 - Prenzlauer Berg - 2023-03-14,Prenzlauer Berg,#217,2023-03-14,17:28:00,Wolt,Delivered,Delivery,19.32,,
#123 - Kreuzberg - 2023-03-14,Kreuzberg,#123,2023-03-14,17:48:00,Wolt,Delivered,Delivery,24.3,,
#124 - Kreuzberg - 2023-03-14,Kreuzberg,#124,2023-03-14,17:58:00,Wolt,Delivered,Delivery,12.6,,
#416 - Bergmannkiez - 2023-03-14,Bergmannkiez,#416,2023-03-14,18:11:00,Wolt,Delivered,Delivery,20.72,,
#167 - Charlottenburg - 2023-03-14,Charlottenburg,#167,2023-03-14,18:42:00,Wolt,Delivered,Delivery,14.7,,4.0
#168 - Charlottenburg - 2023-03-14,Charlottenburg,#168,2023-03-14,18:44:00,Wolt,Delivered,Delivery,17.22,,
#148 - Mitte - 2023-03-14,Mitte,#148,2023-03-14,18:56:00,Wolt,Delivered,Delivery,25.12,,
#125 - Kreuzberg - 2023-03-14,Kreuzberg,#125,2023-03-14,18:57:00,Wolt,Delivered,Delivery,21.32,,
#789 - Friedrichshain - 2023-03-14,Friedrichshain,#789,2023-03-14,19:00:00,Wolt,Delivered,Delivery,6.9,,
#126 - Kreuzberg - 2023-03-14,Kreuzberg,#126,2023-03-14,19:01:00,Wolt,Delivered,Delivery,35.72,,
#127 - Kreuzberg - 2023-03-14,Kreuzberg,#127,2023-03-14,19:06:00,Wolt,Delivered,Delivery,20.02,,
#169 - Charlottenburg - 2023-03-14,Charlottenburg,#169,2023-03-14,19:07:00,Wolt,Delivered,Delivery,22.1,,
#170 - Charlottenburg - 2023-03-14,Charlottenburg,#170,2023-03-14,19:11:00,Wolt,Delivered,Delivery,18.12,,
#171 - Charlottenburg - 2023-03-14,Charlottenburg,#171,2023-03-14,19:16:00,Wolt,Delivered,Delivery,33.92,,
#172 - Charlottenburg - 2023-03-14,Charlottenburg,#172,2023-03-14,19:43:00,Wolt,Delivered,Delivery,11.32,,
#218 - Prenzlauer Berg - 2023-03-14,Prenzlauer Berg,#218,2023-03-14,19:57:00,Wolt,Delivered,Delivery,13.7,,
#790 - Friedrichshain - 2023-03-14,Friedrichshain,#790,2023-03-14,19:59:00,Wolt,Delivered,Delivery,13.84,,
#219 - Prenzlauer Berg - 2023-03-14,Prenzlauer Berg,#219,2023-03-14,20:03:00,Wolt,Delivered,Delivery,11.32,,
#128 - Kreuzberg - 2023-03-14,Kreuzberg,#128,2023-03-14,20:06:00,Wolt,Delivered,Delivery,15.12,,
#129 - Kreuzberg - 2023-03-14,Kreuzberg,#129,2023-03-14,20:08:00,Wolt,Delivered,Delivery,10.92,,
#173 - Charlottenburg - 2023-03-14,Charlottenburg,#173,2023-03-14,20:14:00,Wolt,Delivered,Delivery,26.3,,
#220 - Prenzlauer Berg - 2023-03-14,Prenzlauer Berg,#220,2023-03-14,20:21:00,Wolt,Delivered,Delivery,30.8,,
#174 - Charlottenburg - 2023-03-14,Charlottenburg,#174,2023-03-14,20:25:00,Wolt,Delivered,Delivery,32.8,,
#221 - Prenzlauer Berg - 2023-03-14,Prenzlauer Berg,#221,2023-03-14,20:33:00,Wolt,Delivered,Delivery,15.7,,
#176 - Charlottenburg - 2023-03-14,Charlottenburg,#176,2023-03-14,20:54:00,Wolt,Delivered,Delivery,12.6,,
#175 - Charlottenburg - 2023-03-14,Charlottenburg,#175,2023-03-14,20:54:00,Wolt,Delivered,Delivery,13.3,,
#177 - Charlottenburg - 2023-03-14,Charlottenburg,#177,2023-03-14,21:01:00,Wolt,Delivered,Delivery,18.6,,
#791 - Friedrichshain - 2023-03-14,Friedrichshain,#791,2023-03-14,21:05:00,Wolt,Delivered,Delivery,15.32,,
#792 - Friedrichshain - 2023-03-14,Friedrichshain,#792,2023-03-14,21:06:00,Wolt,Delivered,Delivery,18.3,,
#417 - Bergmannkiez - 2023-03-14,Bergmannkiez,#417,2023-03-14,21:08:00,Wolt,Delivered,Delivery,13.3,,
#130 - Kreuzberg - 2023-03-14,Kreuzberg,#130,2023-03-14,21:16:00,Wolt,Delivered,Delivery,20.5,,
#418 - Bergmannkiez - 2023-03-14,Bergmannkiez,#418,2023-03-14,21:38:00,Wolt,Delivered,Delivery,13.3,,
#419 - Bergmannkiez - 2023-03-14,Bergmannkiez,#419,2023-03-14,21:45:00,Wolt,Delivered,Delivery,20.1,,
#793 - Friedrichshain - 2023-03-14,Friedrichshain,#793,2023-03-14,21:54:00,Wolt,Delivered,Delivery,38.14,,
#794 - Friedrichshain - 2023-03-14,Friedrichshain,#794,2023-03-14,21:57:00,Wolt,Delivered,Delivery,9.9,,5.0
#222 - Prenzlauer Berg - 2023-03-14,Prenzlauer Berg,#222,2023-03-14,21:59:00,Wolt,Delivered,Delivery,12.6,,
#420 - Bergmannkiez - 2023-03-14,Bergmannkiez,#420,2023-03-14,22:29:00,Wolt,Delivered,Delivery,34.0,,
